id,x,y,z,vx,vy,vz,mass,sfr,half_mass_rad,fof_group,mostbound_id
1034,6.925317764282227,25887.52734375,16261.3046875,-29.957923889160156,118.95771789550781,-291.9672546386719,0.4003378748893738,0.0,6.949661731719971,0,5792602644
8769,862.9859619140625,26062.556640625,17507.685546875,25.862857818603516,230.99972534179688,467.7352600097656,0.027301011607050896,0.0,2.2559385299682617,0,151894644
1261,512.48583984375,24175.96875,17064.5703125,-45.05757522583008,624.5407104492188,921.3980102539062,0.3383950889110565,0.0,7.876012325286865,0,5903273422
11519,491.5133056640625,24959.638671875,16803.458984375,325.0270690917969,1081.91015625,451.580810546875,0.018706249073147774,0.0,2.0943140983581543,0,5965730122
6703,803.351806640625,25604.01171875,18526.12109375,-560.507568359375,-211.30494689941406,-786.5987548828125,0.03994036838412285,0.0,2.7376980781555176,0,6026366943
12421,1036.701171875,26442.4140625,19680.13671875,420.83477783203125,-605.2298583984375,333.4170837402344,0.016683951020240784,0.0,4.639951229095459,0,593135432
6808,816.617919921875,26866.146484375,17654.212890625,-344.7139892578125,-394.9826965332031,859.54931640625,0.03892922028899193,0.0,2.7506303787231445,0,5873632442
5479,910.5444946289062,26453.306640625,19942.33203125,126.62431335449219,-742.9244995117188,46.19365310668945,0.05257972702383995,0.0,5.6673784255981445,0,5643598823
16007,518.5844116210938,25746.8203125,17152.755859375,269.26983642578125,100.88380432128906,124.37989044189453,0.011122634634375572,0.0,2.139747142791748,0,5663449134
3165,1266.486572265625,25765.23828125,19022.185546875,-519.5104370117188,-4.368419647216797,-1442.9984130859375,0.10414830595254898,0.0,5.048369407653809,0,88011235
7025,264.3184814453125,26611.20703125,15760.7255859375,359.80877685546875,168.70187377929688,1236.3922119140625,0.03741249814629555,0.0,1.6987930536270142,0,5459888332
11219,443.2084655761719,26409.240234375,16921.591796875,121.34629821777344,216.36573791503906,590.959716796875,0.019211823120713234,0.0,1.269535779953003,0,5804558533
101,813.349365234375,26405.525390625,18315.72265625,-886.8838500976562,669.2598266601562,-1197.2164306640625,3.22106671333313,0.0,1.671620488166809,0,111143261791
8602,1322.744384765625,25389.01171875,18560.013671875,129.77395629882812,-437.7103576660156,-1059.84521484375,0.028312159702181816,0.0,2.302686929702759,0,362385642
3402,230.65005493164062,24773.830078125,17065.396484375,-800.64990234375,251.70191955566406,547.7504272460938,0.09510177373886108,0.0,3.793895721435547,0,89113622
4115,603.170654296875,26517.927734375,18567.275390625,-570.6193237304688,866.4808349609375,677.9029541015625,0.07488459348678589,0.0,2.67175555229187,0,329628844
4629,990.7557373046875,26348.478515625,17821.0390625,425.27691650390625,-191.40928649902344,-1192.8375244140625,0.06176365539431572,0.0,2.8491151332855225,0,5834706234
8934,178.1668701171875,25664.462890625,17055.279296875,-682.7678833007812,209.03494262695312,-447.9093322753906,0.026795437559485435,0.0,2.9543864727020264,0,5536700244
8898,627.1306762695312,25806.857421875,17698.32421875,-627.8690185546875,-519.72216796875,-1164.4024658203125,0.026795437559485435,0.0,1.9731096029281616,0,547311644
708,1273.3636474609375,27477.705078125,17559.13671875,836.6290283203125,-439.06903076171875,1159.8602294921875,0.7022109627723694,0.0,11.96121597290039,0,5465775932
9173,216.07907104492188,25821.728515625,17527.533203125,718.1815795898438,-828.6790161132812,390.61212158203125,0.025784289464354515,0.0,3.4018054008483887,0,400079142
7681,861.0620727539062,26131.384765625,19034.12890625,137.5873565673828,-321.7000732421875,322.2102355957031,0.03239990398287773,0.0,6.0785722732543945,0,5672220843
4708,32.69429016113281,24444.861328125,16442.54296875,156.01531982421875,877.215087890625,-93.91483306884766,0.06420793384313583,0.0,3.8261966705322266,0,5802071922
13488,1222.7421875,25565.796875,17953.689453125,-627.9204711914062,332.63134765625,-192.39501953125,0.014661654829978943,0.0,1.6514867544174194,0,1121300432
4602,366.18670654296875,26538.595703125,17596.0859375,486.1926574707031,-304.9031677246094,730.2317504882812,0.06572465598583221,0.0,3.9814302921295166,0,5208230432
8692,204.91510009765625,26251.7578125,16368.3212890625,115.37828063964844,-243.48643493652344,-231.13455200195312,0.027806585654616356,0.0,2.659156560897827,0,5786619133
10186,325.5130920410156,24708.7734375,17082.501953125,305.78619384765625,944.6331787109375,719.0531005859375,0.022245269268751144,0.0,1.5927276611328125,0,45804722
14372,345.3764953613281,26751.16796875,16356.150390625,228.43760681152344,102.41996002197266,46.59718704223633,0.013144931755959988,0.0,6.635761737823486,0,467908934
6545,490.2862548828125,26026.4140625,19074.162109375,136.2024383544922,503.98272705078125,231.757568359375,0.04145709052681923,0.0,1.7937668561935425,0,290310243
6390,582.1132202148438,26808.45703125,16159.294921875,-767.1983642578125,82.40772247314453,737.8657836914062,0.04297381639480591,0.0,2.446403741836548,0,395984032
9787,768.5989379882812,26296.265625,18616.65625,1022.0912475585938,-635.236328125,-1554.7303466796875,0.023256417363882065,0.0,2.3532938957214355,0,5703704633
9544,1517.4478759765625,25615.19140625,18071.087890625,-559.6937255859375,-67.29022216796875,-683.2319946289062,0.024267565459012985,0.0,2.061579942703247,0,555494432
4519,1070.753662109375,26312.373046875,17772.32421875,-916.042236328125,1048.455810546875,-877.3888549804688,0.0672413781285286,0.0,4.662709712982178,0,5813081034
4367,1018.4843139648438,25741.791015625,18396.5234375,-628.6757202148438,176.97633361816406,480.51055908203125,0.06941209733486176,0.0,1.8640437126159668,0,5912070343
6333,74980.0859375,26315.12109375,15881.4384765625,-522.7881469726562,337.9975280761719,573.97900390625,0.04347939044237137,0.0,2.777409791946411,0,1068417532
10802,604.9600830078125,26008.423828125,17859.5,-437.15252685546875,708.2976684570312,-246.7053680419922,0.020222971215844154,0.0,1.3597842454910278,0,5945320943
1767,1624.5462646484375,26695.955078125,19361.564453125,23.125391006469727,525.4127197265625,-273.5333557128906,0.22194711863994598,0.0,5.747280597686768,0,600464052
8888,686.2088012695312,25772.765625,17832.67578125,473.9483642578125,-660.1312255859375,-209.64395141601562,0.026795437559485435,0.0,2.448836088180542,0,130906343
15540,769.0977172851562,26660.671875,18984.515625,1163.2723388671875,-424.65106201171875,140.79454040527344,0.011628208681941032,0.0,4.899649143218994,0,1198529642
1147,1440.416259765625,26005.431640625,18773.30859375,882.4248046875,651.93310546875,-155.66824340820312,0.3786751627922058,0.0,6.788781642913818,0,374207442
7515,966.695068359375,27040.31640625,17386.939453125,350.1958312988281,-702.757568359375,750.5165405273438,0.03387347608804703,0.0,1.6356788873672485,0,5954735642
15092,928.2665405273438,27106.759765625,17846.619140625,462.1417236328125,-1059.3302001953125,456.86444091796875,0.012133782729506493,0.0,2.977407217025757,0,5115813942
3485,1811.58544921875,26035.73046875,19999.40234375,52.54720687866211,542.6856079101562,-414.09912109375,0.0925200954079628,0.0,3.741659641265869,0,5602483023
2254,838.9762573242188,25919.890625,17631.09375,-281.0227966308594,-385.7934265136719,-1431.0621337890625,0.1625412255525589,0.0,3.864013433456421,0,74266645
10628,1471.4776611328125,26365.318359375,18484.158203125,-307.2109680175781,-401.73651123046875,-307.5545959472656,0.020728545263409615,0.0,1.0886235237121582,0,260971334
15476,843.644287109375,26636.224609375,16974.98046875,-221.67677307128906,-1096.1182861328125,1120.3121337890625,0.011628208681941032,0.0,2.2493505477905273,0,5732559832
3989,1074.0718994140625,26405.63671875,18574.3515625,-633.9364013671875,-1693.4130859375,726.5489501953125,0.07739779353141785,0.0,3.28802227973938,0,5990025832
7816,698.5841674804688,25469.7421875,19426.212890625,308.1186218261719,-607.9365234375,-586.3096923828125,0.03235675394535065,0.0,4.968825340270996,0,5677440133
14861,631.7597045898438,24337.37109375,17018.3203125,-360.61651611328125,1114.79296875,234.6412353515625,0.012639357708394527,0.0,3.807068347930908,0,570914822
8380,544.968994140625,26815.166015625,18782.10546875,318.0181884765625,-588.8677368164062,-1138.2437744140625,0.029323309659957886,0.0,2.796499252319336,0,5582171543
7058,1411.666259765625,26751.404296875,19838.2734375,-970.9942626953125,-729.9868774414062,-451.29742431640625,0.03741249814629555,0.0,4.923863410949707,0,657603943
14284,844.4325561523438,26881.52734375,17666.8125,-331.34063720703125,-636.0543212890625,859.2926025390625,0.013144931755959988,0.0,1.1051795482635498,0,5574004543
1144,69.77359008789062,25512.267578125,16851.400390625,-95.44514465332031,-351.3354187011719,-179.94058227539062,0.37973594665527344,0.0,6.295477867126465,0,102150423
99,1746.6644287109375,25654.46484375,18625.5703125,490.39910888671875,-629.606201171875,-701.0953369140625,11.322747230529785,0.0,15.021809577941895,0,111702892992
15672,288.3429260253906,24209.83984375,16875.8203125,-141.33792114257812,656.166259765625,368.53729248046875,0.011628208681941032,0.0,1.0323408842086792,0,560466221
8128,655.6065063476562,26724.3828125,17577.9140625,410.0202331542969,-509.2472839355469,-676.7582397460938,0.030334457755088806,0.0,2.1692917346954346,0,5797509442
6688,894.1265258789062,26444.4609375,18174.3359375,-450.0099792480469,1403.5115966796875,64.53892517089844,0.03994036838412285,0.0,1.5471173524856567,0,5731136144
3014,725.7800903320312,26236.826171875,18531.419921875,1788.753662109375,-359.367431640625,-1281.8914794921875,0.11122634261846542,0.0,4.112816333770752,0,5117497444
12037,1130.0928955078125,26010.318359375,18665.841796875,-335.8702697753906,-947.6624145507812,101.65384674072266,0.017189526930451393,0.0,1.5284944772720337,0,5967203844
3468,408.1048278808594,26753.6953125,18447.802734375,-933.0842895507812,-106.33706665039062,-690.7598876953125,0.09218622744083405,0.0,3.5757055282592773,0,374814743
12663,191.27017211914062,25847.62109375,17688.662109375,339.07952880859375,194.71102905273438,457.53558349609375,0.016178376972675323,0.0,2.22719144821167,0,118574934
12450,285.6866149902344,24742.73046875,17069.55859375,33.91297149658203,-129.31231689453125,484.80279541015625,0.016683951020240784,0.0,3.1713314056396484,0,5767381621
13685,401.1388244628906,26613.267578125,17995.5390625,-1000.3660278320312,-200.22853088378906,-822.9523315429688,0.014156079851090908,0.0,1.8642077445983887,0,5968007833
2950,331.2972717285156,26614.677734375,17486.068359375,482.9526672363281,-672.8114624023438,31.24831771850586,0.11295328289270401,0.0,2.935363531112671,0,5598284643
980,613.5322265625,26236.259765625,18099.462890625,-613.2457275390625,-1419.2725830078125,-225.3068389892578,0.4589735269546509,0.0,5.802239418029785,0,112872157368
13502,1155.5496826171875,25667.42578125,19500.681640625,596.1508178710938,-795.09423828125,-127.18429565429688,0.014661654829978943,0.0,1.8097916841506958,0,586752632
13381,954.1185302734375,26057.40234375,17961.6171875,235.4789276123047,-807.658935546875,-1806.376220703125,0.014661654829978943,0.0,2.125689744949341,0,564835144
15588,1286.2279052734375,25422.40234375,18748.57421875,-223.31932067871094,897.2515258789062,-776.6995239257812,0.011628208681941032,0.0,4.464132308959961,0,539037634
3865,404.1038818359375,26784.865234375,16697.525390625,71.38496398925781,-1511.341552734375,704.9910888671875,0.08139745891094208,0.0,5.996420383453369,0,601364252
13246,511.7349853515625,25823.771484375,16836.2421875,457.3331604003906,-678.453369140625,1135.494384765625,0.015167228877544403,0.0,4.005795955657959,0,5783151252
6472,423.1722717285156,26661.1171875,17441.169921875,600.7840576171875,24.44078826904297,-618.6714477539062,0.04196266829967499,0.0,1.9344353675842285,0,106276333
12560,387.1813659667969,26451.111328125,17837.015625,-881.7783203125,-1004.8937377929688,-292.38525390625,0.016178376972675323,0.0,1.8128900527954102,0,5978305733
5196,641.6831665039062,26088.017578125,18343.0703125,810.7432861328125,359.0905456542969,-809.7091064453125,0.05442630127072334,0.0,1.6921380758285522,0,5801069443
744,887.3484497070312,26132.77734375,18402.615234375,-211.5957794189453,-933.1657104492188,-1667.762451171875,0.4817427396774292,0.0,2.942574977874756,0,5576107344
13185,1276.215576171875,25382.931640625,18213.197265625,844.6890869140625,-846.8090209960938,-311.0953063964844,0.015167228877544403,0.0,3.3043055534362793,0,215703143
8696,1170.340576171875,25322.451171875,18333.197265625,327.3977966308594,13.268013000488281,-963.4710083007812,0.027806585654616356,0.0,2.609027147293091,0,5681101633
4407,857.4938354492188,26201.431640625,18047.64453125,202.61709594726562,-591.5469970703125,-1258.2510986328125,0.06798918545246124,0.0,1.9820083379745483,0,124872543
2167,281.88201904296875,26478.140625,15723.8955078125,417.77252197265625,545.70556640625,1073.2716064453125,0.16762840747833252,0.0,2.8675947189331055,0,5592311722
1694,880.7374877929688,27178.046875,18266.81640625,-5.022965908050537,676.3923950195312,-1144.309814453125,0.2327386438846588,0.0,7.036654949188232,0,143571023
2039,1346.2388916015625,25765.869140625,18885.669921875,-913.1238403320312,337.82513427734375,-371.7604064941406,0.17103515565395355,0.0,3.2713780403137207,0,584088842
10771,749.832275390625,26522.28125,18253.177734375,573.0747680664062,-393.64862060546875,848.6604614257812,0.020222971215844154,0.0,1.338890790939331,0,5664506044
3721,74884.71875,24501.869140625,17080.978515625,137.4700469970703,274.68780517578125,802.9431762695312,0.08544205874204636,0.0,3.504288673400879,0,90711012
7563,678.2628173828125,26476.501953125,19690.38671875,-718.9039306640625,-1021.4478759765625,-798.2938232421875,0.03387347608804703,0.0,3.995405673980713,0,657924343
2638,116.91858673095703,26403.66015625,19216.755859375,-557.7723999023438,77.20028686523438,-167.04666137695312,0.11619971692562103,0.0,5.048664569854736,0,5747775153
907,321.3487854003906,24364.921875,16887.990234375,236.60342407226562,807.2949829101562,463.24822998046875,0.4991993308067322,0.0,4.583171844482422,0,535258321
10974,768.785888671875,26350.68359375,17453.5859375,-371.6253662109375,-801.751953125,631.6146240234375,0.019717397168278694,0.0,1.0196125507354736,0,5539730932
9345,1001.8432006835938,25799.380859375,19742.142578125,135.7428741455078,358.8788146972656,97.02033233642578,0.025278715416789055,0.0,2.2203705310821533,0,5708401253
6556,458.2480773925781,25710.990234375,17870.33984375,778.3796997070312,-825.7210693359375,459.255615234375,0.04145709052681923,0.0,2.3152201175689697,0,418219442
2267,809.6199951171875,25917.046875,18690.185546875,-281.890625,-718.8699340820312,193.72015380859375,0.1529558300971985,0.0,2.8921492099761963,0,5735097544
10940,327.301513671875,27333.962890625,16999.400390625,321.92828369140625,-53.205787658691406,1307.0489501953125,0.020222971215844154,0.0,3.809953451156616,0,13094332
10926,74763.1328125,23994.994140625,16690.205078125,66.18424224853516,437.2421569824219,435.201171875,0.020222971215844154,0.0,2.611384630203247,0,563943021
13345,501.25030517578125,24897.240234375,17422.201171875,58.593299865722656,644.772705078125,591.8794555664062,0.015167228877544403,0.0,2.283111572265625,0,5476273022
16782,1298.4219970703125,26525.654296875,18471.240234375,857.466552734375,-11.095977783203125,-173.3180389404297,0.010111485607922077,0.0,2.255871534347534,0,169027434
11300,237.093994140625,25114.15234375,16960.416015625,335.5389404296875,138.41661071777344,1063.8702392578125,0.019211823120713234,0.0,6.057620048522949,0,5816001121
3063,510.9696044921875,25138.1015625,17227.03125,-310.4271545410156,515.0604858398438,289.9581298828125,0.10920404642820358,0.0,5.549973011016846,0,536408622
10104,491.12945556640625,26971.73828125,17715.86328125,-351.77911376953125,-691.4479370117188,-1224.62939453125,0.022245269268751144,0.0,1.847412109375,0,5715401134
2861,74779.1640625,24630.58984375,16955.62890625,261.1942443847656,702.0496215820312,255.978271484375,0.10786361247301102,0.0,1.5874813795089722,0,5632527622
5981,74900.265625,24096.837890625,17019.6484375,277.14874267578125,996.1914672851562,-174.3806915283203,0.04701840877532959,0.0,1.8330662250518799,0,5742273222
15401,779.9209594726562,26773.291015625,18431.45703125,-86.3169174194336,-1402.7100830078125,757.3966064453125,0.011628208681941032,0.0,2.739168882369995,0,5776269052
1470,1489.6312255859375,25740.109375,18820.201171875,391.0484619140625,388.7839050292969,-1353.766357421875,0.27838796377182007,0.0,6.4226765632629395,0,5937886734
2864,681.936767578125,26394.5859375,17308.197265625,161.9701690673828,-1866.718017578125,823.5081787109375,0.11886575073003769,0.0,4.187196731567383,0,600700452
10054,74378.453125,24768.5625,16628.61328125,-196.0559539794922,272.7465515136719,705.6198120117188,0.022750843316316605,0.0,2.8512258529663086,0,477551112
12263,518.0240478515625,26457.46484375,18195.384765625,587.3253173828125,-595.6777954101562,1556.0802001953125,0.016683951020240784,0.0,1.9183578491210938,0,5056888242
8261,172.5153350830078,26627.431640625,17672.263671875,181.99208068847656,-381.25054931640625,-877.6686401367188,0.029828883707523346,0.0,2.770242214202881,0,188025043
10312,1274.95263671875,27084.251953125,18115.703125,-189.10028076171875,628.5192260742188,-984.6739501953125,0.021739695221185684,0.0,2.519787311553955,0,5443945133
11072,755.4832153320312,25256.82421875,18752.150390625,322.34521484375,-425.5497741699219,-878.5133666992188,0.019717397168278694,0.0,3.778198480606079,0,5572903233
4525,324.1775817871094,26510.990234375,17164.46484375,-392.8707275390625,434.7068176269531,1028.070556640625,0.0672413781285286,0.0,4.01349401473999,0,271649732
6006,897.43505859375,26187.625,18648.037109375,-1378.081298828125,-379.02642822265625,744.7847900390625,0.04651283472776413,0.0,1.6860356330871582,0,5833144942
11933,119.98155975341797,24575.861328125,16928.943359375,903.3384399414062,1229.012939453125,-208.1559600830078,0.017695100978016853,0.0,2.066112756729126,0,5534778512
1599,959.8617553710938,25402.5859375,18562.818359375,391.49285888671875,-828.25048828125,229.48524475097656,0.232961043715477,0.0,3.8371899127960205,0,213734943
10892,74882.9921875,26493.419921875,16134.04296875,431.22076416015625,135.10446166992188,924.82763671875,0.020222971215844154,0.0,3.555823564529419,0,5892430421
14672,1426.053466796875,26275.388671875,19273.75390625,34.27031326293945,1074.625732421875,-540.3673706054688,0.012639357708394527,0.0,2.528130531311035,0,5582283023
4057,1431.56787109375,25652.58203125,18514.861328125,-879.499755859375,176.64894104003906,-133.30514526367188,0.07634171843528748,0.0,4.258425712585449,0,530371432
12591,401.6947326660156,26462.59375,17318.810546875,-238.40811157226562,-469.9692687988281,-666.66064453125,0.016178376972675323,0.0,2.669593572616577,0,19631434
11089,1560.8681640625,26708.5,17981.537109375,-170.21018981933594,580.946533203125,-1137.3154296875,0.019717397168278694,0.0,3.493666172027588,0,5208555533
15574,1016.0429077148438,25249.130859375,19243.16015625,243.8740692138672,-574.0714721679688,-444.6319580078125,0.011628208681941032,0.0,1.6056736707687378,0,5749737232
327,924.5438842773438,26488.015625,18464.041015625,140.72120666503906,-108.7757797241211,-198.44189453125,0.35992908477783203,0.0,1.0550202131271362,0,115798346204
50,74725.4609375,24205.283203125,16966.0390625,254.82424926757812,316.8164367675781,696.1918334960938,19.96849250793457,0.33902478218078613,17.07025718688965,0,121144891722
3617,858.4850463867188,26335.81640625,18220.873046875,-808.0886840820312,-1480.9666748046875,-295.568359375,0.009295263327658176,0.0,0.5212835669517517,0,116986258129
13896,395.7790222167969,25661.4375,18337.3984375,982.0369873046875,-408.65069580078125,969.3673095703125,0.014156079851090908,0.0,2.8054039478302,0,305318542
6541,727.0752563476562,27069.1875,17646.21484375,525.1380004882812,-562.1448974609375,1101.409912109375,0.04145709052681923,0.0,3.7443602085113525,0,5866203232
1087,734.314697265625,26506.2890625,15506.3837890625,-589.36767578125,339.1612854003906,548.5970458984375,0.22650709748268127,0.0,1.533460259437561,0,114437178420
6649,1121.3099365234375,26248.837890625,18944.80859375,-299.0813903808594,634.4256591796875,-932.57568359375,0.04044594243168831,0.0,1.6991060972213745,0,264529233
2742,571.64697265625,27603.66015625,17307.193359375,120.18482208251953,-837.240234375,204.3446044921875,0.12695354223251343,0.0,6.056257247924805,0,5991680932
16580,74718.96875,24527.30859375,16623.404296875,-481.3122863769531,871.30859375,488.1372985839844,0.010617060586810112,0.0,4.05810022354126,0,472292422
7359,1055.807861328125,25865.091796875,18123.255859375,219.44688415527344,479.4201965332031,317.67181396484375,0.034884627908468246,0.0,1.9792208671569824,0,138355743
10479,885.394775390625,27188.443359375,17648.099609375,808.669189453125,-63.923614501953125,-605.97021484375,0.021234121173620224,0.0,2.585649013519287,0,289344644
3053,74633.1875,26720.603515625,16853.3984375,-84.11544036865234,-901.031005859375,1000.7907104492188,0.10970962047576904,0.0,5.674400806427002,0,302024742
621,516.051025390625,26682.869140625,16213.662109375,-507.4152526855469,128.10220336914062,181.60096740722656,0.7517945170402527,0.0,6.233150482177734,0,535786544
387,680.068115234375,26565.85546875,16073.634765625,-104.94570922851562,-14.150266647338867,-203.31187438964844,1.5659403800964355,0.0,10.640820503234863,0,244982034
9404,511.44122314453125,26445.029296875,17057.125,600.0551147460938,-319.9223327636719,1167.9930419921875,0.024773141369223595,0.0,2.200979232788086,0,5954639642
2301,509.9348449707031,26901.775390625,17881.263671875,-649.091064453125,-186.419921875,-983.4705810546875,0.1588534712791443,0.0,4.494094371795654,0,167559524
862,935.4656982421875,26269.919921875,17904.283203125,-571.9712524414062,143.22793579101562,-449.46728515625,0.30894094705581665,0.0,2.4330241680145264,0,504352234
4081,839.5650634765625,25920.765625,18281.8046875,-332.02313232421875,-998.0238037109375,-39.13591003417969,0.0728401243686676,0.0,2.318934679031372,0,5702854343
6473,513.2659301757812,26267.189453125,18639.130859375,1571.2510986328125,-420.9168701171875,-1032.6787109375,0.04196266829967499,0.0,2.5739829540252686,0,5117327544
4269,1294.683837890625,25443.34765625,17688.171875,-622.4531860351562,366.77777099609375,-219.95108032226562,0.0718410536646843,0.0,2.463340997695923,0,5800969632
8670,425.5860290527344,26978.890625,17647.94921875,121.2552719116211,-1293.713623046875,724.8259887695312,0.027806585654616356,0.0,2.986603260040283,0,5893711542
10864,593.1925659179688,26454.2265625,15500.13671875,-494.2903747558594,66.51524353027344,862.6702270507812,0.020222971215844154,0.0,1.478562831878662,0,1089667732
1358,503.4650573730469,26608.451171875,18317.89453125,-251.65533447265625,471.65692138671875,-442.58477783203125,0.26266297698020935,0.0,6.12777042388916,0,5595511844
657,1571.4228515625,26365.091796875,19411.5234375,732.4617309570312,-662.6331176757812,-368.63531494140625,0.7725157737731934,0.0,9.66003131866455,0,1202103042
878,74577.6796875,24564.041015625,16555.4453125,-348.5469055175781,860.3684692382812,649.41357421875,0.5325419902801514,0.0,7.739419460296631,0,473862722
4561,1597.032470703125,25918.478515625,19906.396484375,576.0120849609375,-273.3486633300781,-519.1099853515625,0.06673580408096313,0.0,3.473970890045166,0,54823832
8961,206.69081115722656,24289.89453125,17210.525390625,241.92164611816406,482.3593444824219,523.227783203125,0.026352977380156517,0.0,1.954309105873108,0,5623475022
15287,40.114505767822266,25761.048828125,18707.390625,-235.17689514160156,597.9778442382812,-1063.588134765625,0.012133782729506493,0.0,2.4333388805389404,0,1071540933
6977,74691.1171875,24496.32421875,17026.63671875,668.2177124023438,420.00982666015625,239.1371307373047,0.03791807219386101,0.0,4.058049201965332,0,545336422
8990,638.2572021484375,25927.54296875,18029.908203125,147.14707946777344,1008.4961547851562,-167.9324951171875,0.026289863511919975,0.0,1.806443214416504,0,696496333
3282,1107.0643310546875,26431.9453125,18573.0234375,634.1222534179688,-536.4263305664062,785.9531860351562,0.0983068123459816,0.0,2.2661595344543457,0,346385933
13308,74677.3359375,24929.14453125,16650.857421875,800.31689453125,269.9479064941406,786.3595581054688,0.015167228877544403,0.0,2.7768971920013428,0,5986591321
7695,41.74655532836914,26199.525390625,17947.224609375,-104.37980651855469,-1114.73095703125,-435.1223449707031,0.03286232799291611,0.0,2.7153637409210205,0,5574473234
5725,730.602294921875,26156.181640625,17837.376953125,290.7825622558594,141.0900115966797,1384.591796875,0.04954628273844719,0.0,1.7508163452148438,0,5572472343
3047,1890.3104248046875,26421.15234375,19769.603515625,-471.5743713378906,-109.4619369506836,-350.14300537109375,0.1102151945233345,0.0,4.986245155334473,0,450170042
16324,925.8216552734375,27069.732421875,18010.46875,598.2971801757812,636.9216918945312,-647.816162109375,0.010617060586810112,0.0,3.002068042755127,0,428882034
13082,748.3186645507812,26150.521484375,17936.365234375,-1141.861083984375,115.91675567626953,-1532.457763671875,0.015167228877544403,0.0,1.8590869903564453,0,5949050544
1397,1213.376953125,26503.48046875,17481.302734375,680.10009765625,-630.7799072265625,1609.71875,0.29583048820495605,0.0,6.300910949707031,0,5920768642
14360,664.7386474609375,26598.16796875,16848.263671875,262.3389587402344,-913.5617065429688,-638.2757568359375,0.013144931755959988,0.0,1.8026843070983887,0,9611833
16275,1065.6661376953125,26504.439453125,18764.66796875,-286.9415588378906,-965.284912109375,1035.627197265625,0.010617060586810112,0.0,2.801084280014038,0,503536342
5456,697.8016357421875,26030.708984375,18887.900390625,-103.18447875976562,-193.49050903320312,-556.5557861328125,0.052162978798151016,0.0,2.2735037803649902,0,5829783743
15623,64.14788055419922,26847.009765625,17059.201171875,-260.0738830566406,-340.622314453125,-883.4059448242188,0.011628208681941032,0.0,5.535694599151611,0,167373924
6662,1528.9111328125,26408.9453125,17225.783203125,-1273.1068115234375,-92.58556365966797,486.5599365234375,0.04044594243168831,0.0,8.942150115966797,0,763099433
322,842.6229858398438,26303.255859375,18289.533203125,475.01239013671875,-404.1662902832031,430.5810241699219,0.27102547883987427,0.0,0.22009649872779846,0,118340450248
11668,318.1451721191406,25962.501953125,17754.564453125,-305.4021301269531,607.0363159179688,-351.9929504394531,0.018200675025582314,0.0,1.9600645303726196,0,684975333
12118,288.3103332519531,26686.185546875,15755.6171875,-435.2169189453125,110.38008117675781,872.8372802734375,0.017189526930451393,0.0,3.527750253677368,0,1063590532
3298,160.3890380859375,24168.947265625,16857.365234375,422.1600341796875,1229.771728515625,514.2898559570312,0.09959813952445984,0.0,6.455962657928467,0,5913740722
11217,1372.426025390625,25818.203125,18982.771484375,789.6277465820312,339.8006591796875,297.93499755859375,0.019211823120713234,0.0,2.9337055683135986,0,432549642
13181,1079.835205078125,27050.943359375,17062.51953125,680.0344848632812,-510.2718505859375,-592.3829956054688,0.015167228877544403,0.0,0.8120355010032654,0,236164744
11972,1348.04052734375,25759.642578125,19647.8671875,395.74432373046875,-808.5607299804688,-158.80821228027344,0.017695100978016853,0.0,2.209350824356079,0,576431532
15882,529.6115112304688,26920.419921875,18049.66015625,-496.9721374511719,-200.45245361328125,186.04010009765625,0.011122634634375572,0.0,2.089725971221924,0,5482048233
1554,1162.9658203125,26585.138671875,17399.2109375,141.59231567382812,-946.5230102539062,557.0849609375,0.2592746317386627,0.0,3.979346990585327,0,5564267133
1769,25.514312744140625,24772.13671875,17002.916015625,768.4407348632812,1409.2733154296875,716.5469970703125,0.2189280092716217,0.0,4.2031402587890625,0,5815598511
13212,48.738136291503906,26357.486328125,15912.634765625,579.775634765625,362.9659729003906,666.2291870117188,0.015167228877544403,0.0,3.074864149093628,0,5714900332
6193,341.2958679199219,24538.564453125,16763.275390625,257.7908935546875,671.586181640625,132.2205047607422,0.04411356896162033,0.0,2.163163661956787,0,102498122
7576,750.917236328125,26776.7890625,17776.701171875,329.55145263671875,-1196.2171630859375,942.7439575195312,0.03336790204048157,0.0,1.760125756263733,0,5466319743
608,1778.8642578125,25464.314453125,18581.802734375,614.8508911132812,-217.20797729492188,-93.11268615722656,0.09071280807256699,0.0,0.3269288241863251,0,120302950496
10024,74676.5234375,24539.37109375,16823.841796875,-178.85491943359375,895.6414184570312,51.93153381347656,0.022750843316316605,0.0,2.5105271339416504,0,516653111
3501,854.5499267578125,26322.77734375,17496.638671875,302.33709716796875,339.54754638671875,778.1403198242188,0.08597759157419205,0.0,1.5981608629226685,0,5793282733
10484,339.6174011230469,26374.9453125,16228.076171875,815.42236328125,-956.637939453125,477.0994567871094,0.021234121173620224,0.0,3.506816864013672,0,5460503553
12064,1299.9581298828125,26604.56640625,17602.6875,-218.3163604736328,-785.9766235351562,1206.876708984375,0.017189526930451393,0.0,4.840250015258789,0,5819447542
14173,62.5868034362793,24374.353515625,16937.9921875,636.5548706054688,766.6287231445312,209.6243133544922,0.013650505803525448,0.0,1.60867440700531,0,502181022
10612,804.7320556640625,25716.361328125,18348.171875,988.5429077148438,-977.122802734375,373.04473876953125,0.020728545263409615,0.0,1.3868381977081299,0,23763553
